username,date,review_text,rating,source
pelikulasawala,,"This should not have a happy ending. Hindi dapat bumaba si Jo ng jeep. Dapat umalis siya sa bahay the moment primo came back. This is definitely a cathy-molina movie, always serving men. The reality of women should be given more importance, stop forwarding your illusion of what a relationship is. Wala dapat kilig moments. Let Jo be happy.",80.0,ltbx
yaming,,ang akin lang george bakit hinayaan mo pang magkabalikan kayo ni primo???,100.0,ltbx
diangelo0902,,-0.5 bc of Darren Espanto,160.0,ltbx
lauraloopsy,,"super, super, super gago ni primo (and i really did hate how this film tried to justify yung pagiging pabuhat niya sa buhay ni jo) but unfortunately, i can't wholeheartedly say that i disliked this.it was very quirky and fun naman in its concept! even though kathryn literally carried the whole thing by her back, i found it charming and could see why this appealed to the local masses. i love how jo's character was fleshed out and portrayed, and i loved every moment that she stood for her own ground. primo, on the other hand... well, i just don't see why people like him and why the ending with him had to be that. sure, he redeemed himself but it's like. i found it so stupid and manipulative personally (literal na throughout the whole movie i felt like pinaglalaruan lang ako ng ulol) which is why !!! a star is deducted. but if we disregard all that, then maybe this film did have an impact on me... Hypothetically... <3yun lng nmn hahaha congrats kathryn nakalaya k na d2",160.0,ltbx
joshuacarter,,Tanginang sunrise yan,140.0,ltbx
rietenly,,nakakainis ka primo! puro nalang ikaw! at ikaw naman jo alam mo namang nasayang na nga yung buhay mo tapos BINALIKAN MO PA TALAGA?????? i mean eh ano naman kung nakita mo yung letter nya! YUN NA YON???? kainis dapat hindi na kasi bumaba ng jeep eh,200.0,ltbx
kiruu_,,“And what makes that sorry different from all your other sorrys before?”,200.0,ltbx
colecess,,kadiri.,80.0,ltbx
yosified,,di ko gets paano nahakot ni primo si george...,40.0,ltbx
lvly_yvette,,Hindi ako maka move on,160.0,ltbx
rum4rgsang_t1te,,amats q lang c jo,120.0,ltbx
overrhisgravee,,lintik na passion na 'yan,160.0,ltbx
tsuzj,,"cheesy as it was,to love is to forgive just as to love is to change.",120.0,ltbx
lakbay_janne,,"3 lang bobo si jo e, jo rin ako parehas kami bobo. Nakakapagod naman talaga magmahal ng isang primo kung buong buhay mo isa kang jo na may pangarap. para lang din siyang unhappy for you na both focuses on how one brings down the other…. peak kathniel movie tbh….",120.0,ltbx
chyzus,,so basically she threw for a bum... cool ig,120.0,ltbx
y4nniesz,,jo.. ano pagod ka na ba?,200.0,ltbx
pandalthea,,"nakailang rewatch na ako, kawawa ka talaga jo-orge dapat nag exam ka nalang ↔↕",180.0,ltbx
crystalmeow_,,oo!!!! pagod na pagod na pagod na pagod na pagod na ako pero nag teach me how to dougie ,140.0,ltbx
sequoia1000,,its not everyone’s cup of tea but its okay,140.0,ltbx
msnoodlebun,,It would have been perfect if they didn’t get back together. The dude was so toxic.,160.0,ltbx
camjamjammie,,This is my eternal sunshine of a spotless mind.,200.0,ltbx
this_isdrei,,"tropa pala ni kath si señor pablo, imks.dba kare-rewatch ko lang nito, ngayon may nalaman akong nakaka-boogsh.",160.0,ltbx
thedexaux,,"george carried this fuckass movie. also, tangina mo, primo!",100.0,ltbx
_yadi,,love-hate relationship with this movie,200.0,ltbx
chirstensen,,Typical filipino romace movie but I love how they got to be a better person,160.0,ltbx
mngyslvr,,"The Hows of Us isn’t just a love story — it’s a crash course in growing up together and growing apart. Kathryn and Daniel turn Primo and George into that couple you root for even when they’re exhausting you, because the love feels real, messy, and lived-in. It’s the kind of heartbreak that stings extra, because it reminds you of the fights you’ve had, the dreams you’ve shelved, and the person you once promised forever to.The Hows of Us: loving you is easy, living with you is the plot twist.",200.0,ltbx
quicx,,Ang sakitttt  tas sinaksak mo pa.. tas diniinan mo pa,180.0,ltbx
parisism,,Kuhang kuha inis ko kahit rewatch,120.0,ltbx
riieyhart,,so many tears,180.0,ltbx
sinesinigang,,TANGINA BAKIT KAYO NAGKA-BALIKAN,40.0,ltbx
athaliahh,,"JO, ANO JO? PAGOT KANA JO?? OO, PAGOD NA PAGOD NA PAGOD NA AKOSIS GALING TAINA, MAGANDA SHA GAGEEE GRABE TALAGA CHEMISTRY NILA HUHUHU SO SAD KASI NAG BREAK NA SILA IRL PERO IBA PA RIN TALAGA SILA, HINDI NAKAKASAWANG IREAWATCH",200.0,ltbx
namchvs,,watched it with hk and joji at WM.george dapat hindi ka talaga bumaba ng jeep at kingina mo pa rin primo huhu,140.0,ltbx
jnsenjae,,an angel lost her wings (george),100.0,ltbx
elabyuni,,"i would never go back to a man who is the reason why i failed to take my nmat, but i will never be like george, who ditched nmat just for a man like primo lol 3 stars for my girl, kathryn !",120.0,ltbx
wonbuldak,,PAGOD NA PAGOD NA PAGOD NA PAGOD NA 'KOOO!! -George,200.0,ltbx
kairih,,RAWRR I LOVE THIS SM,200.0,ltbx
arimakanaa,,you deserve better ,100.0,ltbx
ristchilley,,"HWHDHWHHSHDWB STILL GOT MY EYEBALLS BLEEDING !!! matalino aqng tao eh,, pero sau.,.,. EURGHHHH im such a sucker for this movie, nagawa ko pang i-rewatch kesa mag review for midterms",200.0,ltbx
katie_purry_cat,,"The Hows of Us: alasan nonton ini 100% karna yang peranin nya sih. of course love birds Kathryn Bernardo & Daniel Padilla. expectnya tinggi sama film ini, karna yang mainnya emg real couple sampe ga dapet feelnya kesel sih tapi terbukti gemesnya dapet bebhonestly speaking, gatau ya udah 4 film filipina yang w tonton mulai dari layout trs kualitas gambar jujur semuanya kureng say. mata masih termanjakan kalo nonton film US (ehe maap judging). tapi alur ceritanya oke lah. bawain…",140.0,ltbx
zrceav,,good js because I watched it with my baby,120.0,ltbx
andrvei,,"“isang beses lang ako napagod, iniwan mo na ako” TANGINA WE DON’T DESERVE A MAN WHO CAN’T STAY AND CHANGE FOR THEMSELVES AND PEOPLE AROUND THEM",120.0,ltbx
7kchl,,"It made me realize na love isn’t always all flowers and kilig. It’s not just about the good stuff. You also love their moods, their flaws, the ugly sides. You love the whole person, hindi lang ‘yong version nila when everything’s okay. But at the same time, love isn’t always enough. Especially when you’re starting to lose yourself in the process. Like, what’s the point if you’re always putting them first, tapos ikaw, you forget your own needs, your goals, your peace just to keep them? That’s not love. That’s self-abandonment. And sometimes, the most loving thing you can do is to choose you. Kahit masakit. Kahit mahal mo pa. :]",200.0,ltbx
aldenjohn,,im sorry pero medjo gets kahit naiinis pa rin ako sa tagpi-tagpi na cake,140.0,ltbx
nicheinei,,"idc, hindi dapat binalikan ni george si primo",80.0,ltbx
mikasax,,"This is my fav KathNiel film. That scene between Kath and Juan Miguel is really heavy. Jo went through a lot, only to end up back in the same cycle. I just wish they had gotten closure and moved on separately.",160.0,ltbx
dafaux,,pagodnapagodnapagodnapagodnapagodnapagod*teach me how to dougie starts playing*napagodnapagodnapagodnapagodnapagodnapagodnapagodnapagodnapagodnapagod,,ltbx
larckive,,taena ANG SAKIT SAKIT NETO  OO PAGOD NA SI JO,180.0,ltbx
daneahsusi,,"the first time he broke no contact was in junior year. at the time i was really close w my kuya rian and told him and he goes, “neah u know i don’t want u to get ur hopes up bc if it didn’t work the first time, what makes u think it would work a second?” and since then ive always thought ab that every time i rewatch this",200.0,ltbx
geraldcagayan,,Hindi talaga dapat sila nagkatuluyan.,160.0,ltbx
jelayyyna,,di nawawala sa kasikatan to e no,100.0,ltbx
misosoup5000,,entartaining but not good,120.0,ltbx
shazzington,,tanginamo jo,200.0,ltbx
ameugette0,,TEH NAMAN HUHU I COULD NEVERR,120.0,ltbx
bellyjosh,,pagod na pagod na pagod na ako ,160.0,ltbx
cas_siana,,"Love hate relationship pero i love the film since naeencapsulate nya yung galit and pagod ni jo, which is rare in Filipino cinema kaya it holds a special place in my heart. I love hate watching this kase tangina ni primo. I still believe na kahit maganda nga yung message ng letter niya, it doesn't justify nor makes him less any at fault sa kung anong nangyare sa kanila ni jo. The film made it seem na sobrang plot twist na alam pala ni primo na gago sya and still did nothing to stop it.",160.0,ltbx
llthroses,,pogi ni primo,120.0,ltbx
galangysa,,classic musikero moments talaga,100.0,ltbx
tfcine,,red flag ni primo tas ang tanga ni george,60.0,ltbx
syhslvdr,,"The toxicity present throughout the whole show combined with Primo's lack of emotional intelligence was entertaining (jk, I just simped for Kathryn throughout the whole movie).",80.0,ltbx
jennaluo,,sana mahanap na ni kathryn ang sulat sa ilalim ng ref,200.0,ltbx
argi9,,"Tanga-tangahan tayo, Jo.",120.0,ltbx
chescabgn,,gets na gets ko sha ngaun tangena Huhuhuhuhuhu,120.0,ltbx
httpsashi,,no this isn’t your sign to get back together with your toxic ex,120.0,ltbx
adjiee,,damn the ending  ive put off watching this movie for so long and mmmm okay naman ig  the flashbacks though craazy,120.0,ltbx
ryljms,,jo ano ba,120.0,ltbx
jarlazriel,,baka magsettle rin ako sa ganito at least pogi jowa ko,200.0,ltbx
lshie,,wished jo didn't went back to him and just lived the life she wanted,140.0,ltbx
anikehrtlz,,peak,160.0,ltbx
ruhlaire,,NAUL NAG COMEBACK TLG,200.0,ltbx
hseokari,,tangina mo primo,80.0,ltbx
zeastrei,,#lintyaknapassionyan,120.0,ltbx
042km,,"i dont even know why, but theres really something in us that keeps holding on?? kana mag still give og chances ba and hoping things will change. even when deep down, we already know how its gonna end…. and by the time you finally let go, ure already emotionally exhausted like super drained from trying too hard for something that was never meant to last. mao dapat alam mo when to stop giving chances kay kapoy kaayo. ikaw rajud ma drain, thats why mo hawa dayn kog rel/sits pag maka feel nako nga ako ray naningkamot (oy halaka mao di ko kauyab )",120.0,ltbx
simplyley,,"kung ganyan rin kapogi ex ko babalikan ko rin eh hehe pero seriously, primo was a big red flag. I'm satisfied with the ending though and i guess he changed (?) naman.",160.0,ltbx
httlns,,"tangina ‘di ko pa rin gets ano ba ang true love, yung nag-se-stay o yung bumabalik? gets ko bro sobrang toxic talaga neto walang justification pero kasi bro passion  charot. georgina, kung hindi ka bumaba ng jeep edi baka naiba ikot ng buhay niyo???? pinabayaan mo sana ‘yang shota mong may anger issues, mataas na pride, at mag-iinom! pero baka mabuhat mo pa rin sana relasyon niyo ‘no? actually ‘di ko alam lalo akong naguluhan kung ano ba yang lintik na pagmamahal na yan. kelangan ba talagang tanga ka para masabing nagmahal ka hahahahahgrabe mga dialogue (ni jo lang), muntikan ko nang ma-miss ex ko at mag-try again, buti na lang naka-deact lahat ng socials ko.love = compassion (?)",160.0,ltbx
blueberiii,,"Primo: Ang Sinaunang ManchildHonestly, I don't want them to get back together pero naiyak rin aq sa birthday letter ni Primo, so who am I to judge George 'di ba.",140.0,ltbx
orion_tanuk1,,ang cringe talaga nung ibang lines pero tangina malakas pa rin talaga yung tama nito.,200.0,ltbx
peqsman,,Pero seryoso maganda 'yung bahay ah.,120.0,ltbx
lvrnzei,,i miss kathniel. rewatched this for how many times alreadyyyy,200.0,ltbx
wintercaramel,,"my fav pinoy movie, my lines here are deep i crashed out hehe kidding, ilove this film so muccch",200.0,ltbx
mrshkaa,,pls dont let me be like jo pag nagkajowa ako... Oo pagod na pagod na pagod na pagod na pagod na */insert dougie mix. walang balikan na magaganap. walang bababa ng jeepney para sa lasinggerong bf at mamiss ang NMAT.,120.0,ltbx
chmpagnemami,,asim ni primo tangina,100.0,ltbx
iishakeiy,,"a classic filipino film. i like how the story progresses, i likr their struggles. i over all really enjoyed this movie",120.0,ltbx
kcspov,,LINTEK NA PASSION NA ‘YAN what she saiddd,140.0,ltbx
appleb2mjean,,cringe pero good laftrip,120.0,ltbx
biu_,,Bro I wouldn't choose anyone over my career. But the context of them being able to grow as better people after their breakup—eventually reunited and sparked back their love is so frustrating... Like there was a reason that they didn't do well the first time so why go back.,120.0,ltbx
jeebybeeby,,BROKE ME dont burden ur love with how you approach ur dreams fleace,160.0,ltbx
roamingkidult,,"tangina isang beses lang ako napagod. isang beses ko lang sinabi na tama na. na itigil muna natin tong meron sating dalaw. it only took you my moment of wanting to take a break para palitan ako.and now, you have a new bf at talagang kaibigan ko pa? talagang siya pa talaga, siya na alam lahat ng namagitan satin. i cant believe the both of you.on the other hand, gets ko yung galit ni jo. gets ko rin bakit siya nakipagbalikan. gets ko rin ang sarili ko bakit hindi ko yan gagawin.",120.0,ltbx
manetoes,,UGHHH GANDA TALAGAAA but no ,160.0,ltbx
baolotapia,,passion vs. practicality,140.0,ltbx
cokezerobabies,,favorite horror movie :),140.0,ltbx
gvivi_r,,"""will your life be better without me?"" - Primo",160.0,ltbx
shoeyy,,"girls, don't settle for less. wag niyo sirain future ninyo.",160.0,ltbx
aivorie,,"Jo, ano?! Ayaw mo na? Pagod kana ba? This is someone else's life right now, either in Jo's perspective or Primo pero ofc without the dramatic angry bursting out of emotions habang nasa ulan. Hayznakuh the only sane character ay si Mikko.",160.0,ltbx
jaiyii,,NSKEJZHQKEKSKSNWKANANWJWABWJAJAHQJWJAJAJAJAJAKHDVDENAKKKK,160.0,ltbx
dyinnn,,"jo ano ayaw mo na? pagod ka na ayaw mo na? oo... pagod na pagod na pagod na pagod turuan mo ko niyan, turu-turuan mo ko niyan (please)tinuruan mo ko niyan, turu-turuan mo ko niyan (please)ok, dun ka sa likod, dun, dun sa ka sa likod dun sa likod at wag kang malikot (opo!)",100.0,ltbx
maiarawr,,watched this pretending I was george and kyuma was primo. 10/10 experience,200.0,ltbx
asdfghjkles,,"First Filipino film review!Lesson learned: Don’t miss your NMAT exam for a guy jkUhm but anywayss, choose your future first, not the man. Choose yourself first, not the man. Always. I can’t reiterate this enough, but there’s always love waiting for us (in any form), so for the love of God, let’s not settle for less.",160.0,ltbx
