movie_name,review_text,date,topic
Hows of Us,"Let's be real, hindi naman talaga madaling bawiin yung pagmamahal na nasira mo at iniwanan mo.#poeticshi #howcouldyounotfindareasontostay #pagodnapagodsadeadlines #fucknmat",2025-08-21,-1
Hows of Us,PAGOD NA ‘KO JO.,2025-08-21,-1
Hows of Us,B*LLSHIT MOVIE,2025-08-20,-1
Hows of Us,"there’s really something about romance when it comes from a local loveteam talaga, ‘no? that kind of kilig just feels different compared to non-local films. heLp i’m still stuck under the ref",2025-08-18,8
Hows of Us,darren itabi mo ako na aarte,2025-08-20,-1
Hows of Us,jo?,2025-08-20,0
Hows of Us,kill me,2019-06-19,-1
Hows of Us,KUNG NABASA LANG SANA YUNG YELLOW PAD NUNG UNA PA LANG :(((,2025-08-19,1
Hows of Us,"“isang beses lang akong napagod, iniwan mo na ako.” ok movie over FUCK YOUUUUU",2025-08-19,6
Hows of Us,not sure how to feel about their relationship but i did cry cuz it is sad having to think about choosing between doing something you are passionate about and something that will provide. and just the idea of dragging the other down and just being torn,2025-08-17,-1
Hows of Us,Kathryn bernardo put this entire movie on her back,2025-08-19,12
Hows of Us,"“ puro passion , hindi tayo mapapakain ng passion na yan “honestly the rating is mostly because of nostalgia and the longevity of this film . the fact that a lot of this is still being quoted to this day is crazy just goes to show how good it was . the acting ate and kathryn ’ s monologues were such a serve . would have been rated higher if the ending scenes weren ’ t that dull , really felt like they compressed most of the good scenes in the beginning . still love this tho ! miss kathniel sb",2025-08-18,-1
Hows of Us,di naman kasi ako pinapayagan pumunta ng amsterdam eh........pero may pagkapasaway ako...,2025-08-19,19
Hows of Us,pagod na pagod na pagod na pagod na pagod na ako kay daniel dito pero i will keep watching this from time to time,2025-08-18,6
Hows of Us,he was a leeching burden—no other comment,2025-08-18,-1
Hows of Us,my all time favorite kathniel film ,2025-08-18,2
Hows of Us,Umay sayo primo,2025-08-18,-1
Hows of Us,"hindi mo man lang mabilhan ng cupcake si george, primo",2025-07-19,-1
Hows of Us,tangina primo,2025-08-17,17
Hows of Us,Gurl.... it was so bad. Don't go back to your loser exes! Almost 2 hours just for that ending??,2025-08-18,4
Hows of Us,Putanginanjirrr,2023-08-28,-1
Hows of Us,Kahtryn vs red flag boys in movies,2025-08-17,-1
Hows of Us,"third act so weird, was hoping for a better ending tbh",2025-08-17,-1
Hows of Us,maganda,2025-08-17,0
Hows of Us,"hindi pwede to!pinaiyak ako ng kathniel, man",2025-08-17,15
Hows of Us,Great movie! Relatable. Makes you think about the challenges in a relationship and the sacrifices you need to make to have a comfortable and sustainable life with a partner. Cheesy at times. Not a negative thing though. Enjoyed the film.,2025-08-17,9
Hows of Us,"jo,ano bayun?kung galit ka sabihin mo sakin ano bang gusto mo jo?nagmumuka naman akong tanga dito eh kung galit ka murahin mo ko gusto mo ba saktan mo nalang ako ch ch, oh ano jo ano? ano ba ayaw mo na ba? pagod ka na ba? jo ano ayaw mo na? pagod ka na ayaw mo na?Oo nga....pagod na pagod na pagod na pagod na ako",2025-08-16,5
Hows of Us,"It’s the first time I’m writing a review for a romance movie, although I do actually watch some. This one hits different when it comes to love. The way they portrayed the characters, it’s just bitter yet sweet. My favorite scene is when they were outside during the rain—Joy’s dialogue is what you’d feel the most. She was giving her pieces one by one to her love, so she was left with nothing in the end. Despite that, Primo actually received nothing, because people do not get the ability to receive that. Only to suck it up. Both of them were drained and sad and lost.For Primo’s side, he was really a good man. Although for the scenes that he was facing bad things, he didn’t deserve Joy nor anything from her. I pitied him. But it doesn’t mean that Joy should feel that, too. That’s why when they got away from each other, it was probably to find themselves. That’s how I liked The Hows of Us. The ending is up to you, actually. Whether they ended up together or just friends. The only thing I hope is for them to be happy.",2025-08-17,9
Hows of Us,"Lol at these people trying to be logical in a romance movie. Love was never meant to make sense, and I pity anyone whos never had the chance to feel it. 5/5-1 cos Darren Espanto fucking sucks holy fucking shit. Stick to singing you abomination",2025-08-17,-1
Hows of Us,"Matalino kang tao, because??",2018-08-17,5
Hows of Us,"Been there, done that. *sobs*",2025-08-16,-1
Hows of Us,pls huhu madaming nasayang na potential ang movie na 'to dahil sa pukinginang eksena ng character ni darren,2025-08-17,6
Hows of Us,unfortunately I too have never been able to successfully move on from That One Canon Relationship ,2025-08-16,10
Hows of Us,o ayan magpaka boang talaga sa mga lalaking walang ginawa kundi paglaruan at sirain ang buhay mo tas ngayon iyak iyak ka hayop ka talaga self,2025-08-15,1
Hows of Us,Awww,2025-08-16,26
Hows of Us,"tangina talaga ni primo. i remember when i first watched this sa sinehan, grabe iyak ko kay kathryn during that post-nmat, birthday, vinyl gift scene kasi putangina talaga ng passion na yan. di yan makakabuhay.",2025-08-16,6
Hows of Us,maghintay kaya ako ng 7 years tas balikan ko,2025-08-10,1
Hows of Us,love is the scariest form of magic that actually exists,2025-08-16,10
Hows of Us,"This should not have a happy ending. Hindi dapat bumaba si Jo ng jeep. Dapat umalis siya sa bahay the moment primo came back. This is definitely a cathy-molina movie, always serving men. The reality of women should be given more importance, stop forwarding your illusion of what a relationship is. Wala dapat kilig moments. Let Jo be happy.",2025-08-15,-1
Hows of Us,ang akin lang george bakit hinayaan mo pang magkabalikan kayo ni primo???,2025-08-15,5
Hows of Us,-0.5 bc of Darren Espanto,2025-08-16,33
Hows of Us,"super, super, super gago ni primo (and i really did hate how this film tried to justify yung pagiging pabuhat niya sa buhay ni jo) but unfortunately, i can't wholeheartedly say that i disliked this.it was very quirky and fun naman in its concept! even though kathryn literally carried the whole thing by her back, i found it charming and could see why this appealed to the local masses. i love how jo's character was fleshed out and portrayed, and i loved every moment that she stood for her own ground. primo, on the other hand... well, i just don't see why people like him and why the ending with him had to be that. sure, he redeemed himself but it's like. i found it so stupid and manipulative personally (literal na throughout the whole movie i felt like pinaglalaruan lang ako ng ulol) which is why !!! a star is deducted. but if we disregard all that, then maybe this film did have an impact on me... Hypothetically... <3yun lng nmn hahaha congrats kathryn nakalaya k na d2",2025-08-14,-1
Hows of Us,Tanginang sunrise yan,2025-08-15,35
Hows of Us,nakakainis ka primo! puro nalang ikaw! at ikaw naman jo alam mo namang nasayang na nga yung buhay mo tapos BINALIKAN MO PA TALAGA?????? i mean eh ano naman kung nakita mo yung letter nya! YUN NA YON???? kainis dapat hindi na kasi bumaba ng jeep eh,2025-08-15,5
Hows of Us,“And what makes that sorry different from all your other sorrys before?”,2025-08-15,-1
Hows of Us,kadiri.,2025-08-14,0
Hows of Us,di ko gets paano nahakot ni primo si george...,2025-08-14,-1
Hows of Us,Hindi ako maka move on,2025-08-14,15
Hows of Us,amats q lang c jo,2025-08-14,-1
Hows of Us,lintik na passion na 'yan,2025-08-14,23
Hows of Us,"cheesy as it was,to love is to forgive just as to love is to change.",2025-08-09,10
Hows of Us,"3 lang bobo si jo e, jo rin ako parehas kami bobo. Nakakapagod naman talaga magmahal ng isang primo kung buong buhay mo isa kang jo na may pangarap. para lang din siyang unhappy for you na both focuses on how one brings down the other…. peak kathniel movie tbh….",2025-08-14,-1
Hows of Us,so basically she threw for a bum... cool ig,2025-08-12,3
Hows of Us,jo.. ano pagod ka na ba?,2025-08-13,0
Hows of Us,"nakailang rewatch na ako, kawawa ka talaga jo-orge dapat nag exam ka nalang ↔↕",2025-08-13,-1
Hows of Us,oo!!!! pagod na pagod na pagod na pagod na pagod na ako pero nag teach me how to dougie ,2025-08-13,5
Hows of Us,its not everyone’s cup of tea but its okay,2025-08-13,0
Hows of Us,It would have been perfect if they didn’t get back together. The dude was so toxic.,2025-08-12,13
Hows of Us,This is my eternal sunshine of a spotless mind.,2025-08-12,-1
Hows of Us,"tropa pala ni kath si señor pablo, imks.dba kare-rewatch ko lang nito, ngayon may nalaman akong nakaka-boogsh.",2025-08-12,1
Hows of Us,"george carried this fuckass movie. also, tangina mo, primo!",2025-08-12,-1
Hows of Us,love-hate relationship with this movie,2025-08-12,-1
Hows of Us,Typical filipino romace movie but I love how they got to be a better person,2025-08-11,8
Hows of Us,"The Hows of Us isn’t just a love story — it’s a crash course in growing up together and growing apart. Kathryn and Daniel turn Primo and George into that couple you root for even when they’re exhausting you, because the love feels real, messy, and lived-in. It’s the kind of heartbreak that stings extra, because it reminds you of the fights you’ve had, the dreams you’ve shelved, and the person you once promised forever to.The Hows of Us: loving you is easy, living with you is the plot twist.",2025-08-11,7
Hows of Us,Ang sakitttt  tas sinaksak mo pa.. tas diniinan mo pa,2025-08-11,0
Hows of Us,Kuhang kuha inis ko kahit rewatch,2025-08-11,6
Hows of Us,so many tears,2025-08-11,16
Hows of Us,TANGINA BAKIT KAYO NAGKA-BALIKAN,2025-08-11,1
Hows of Us,"JO, ANO JO? PAGOT KANA JO?? OO, PAGOD NA PAGOD NA PAGOD NA AKOSIS GALING TAINA, MAGANDA SHA GAGEEE GRABE TALAGA CHEMISTRY NILA HUHUHU SO SAD KASI NAG BREAK NA SILA IRL PERO IBA PA RIN TALAGA SILA, HINDI NAKAKASAWANG IREAWATCH",2025-08-11,1
Hows of Us,watched it with hk and joji at WM.george dapat hindi ka talaga bumaba ng jeep at kingina mo pa rin primo huhu,2018-09-15,6
Hows of Us,an angel lost her wings (george),2022-04-14,14
Hows of Us,"i would never go back to a man who is the reason why i failed to take my nmat, but i will never be like george, who ditched nmat just for a man like primo lol 3 stars for my girl, kathryn !",2025-08-09,20
Hows of Us,PAGOD NA PAGOD NA PAGOD NA PAGOD NA 'KOOO!! -George,2025-08-10,14
Hows of Us,RAWRR I LOVE THIS SM,2025-08-10,-1
Hows of Us,you deserve better ,2025-08-10,-1
Hows of Us,"HWHDHWHHSHDWB STILL GOT MY EYEBALLS BLEEDING !!! matalino aqng tao eh,, pero sau.,.,. EURGHHHH im such a sucker for this movie, nagawa ko pang i-rewatch kesa mag review for midterms",2025-08-10,11
Hows of Us,"The Hows of Us: alasan nonton ini 100% karna yang peranin nya sih. of course love birds Kathryn Bernardo & Daniel Padilla. expectnya tinggi sama film ini, karna yang mainnya emg real couple sampe ga dapet feelnya kesel sih tapi terbukti gemesnya dapet bebhonestly speaking, gatau ya udah 4 film filipina yang w tonton mulai dari layout trs kualitas gambar jujur semuanya kureng say. mata masih termanjakan kalo nonton film US (ehe maap judging). tapi alur ceritanya oke lah. bawain…",2020-08-20,7
Hows of Us,good js because I watched it with my baby,2025-08-10,-1
