review_index,sentence_index,sentence_text,sentiment_label,sentiment_score,sentiment_confidence
934,1,"Then we are shaken out of this feeling with reminders of the reality of the Marcos regime - Aquino's assassination most of all.We are then left with the image of a figurehead with an evil murderous past, left powerless and benign in her advancing years - her campaign to have her eldest son elected Vice President fails.But Greenfield hasn't done pulling the rug from under the audience's feet with a final horrible sting in the tail that really explains the film's title.",positive,0.6712234616279602,0.6712234616279602
934,2,It turns out this is no laughing matter after all - the bad guys are winning again.,positive,0.8161085247993469,0.8161085247993469
935,0,A stunning documentary.,positive,0.9895269870758057,0.9895269870758057
935,1,Not only does Lauren Greenfield have unprecedented access but the oblivious way in which Imelda Marcos talks is staggering.,positive,0.7743319272994995,0.7743319272994995
935,2,A fascinating look inside a dictatorship from the inside.A must-see.,positive,0.9917733073234558,0.9917733073234558
936,0,If this doesn't leave you angry then you haven't been paying attention.,negative,0.5729809999465942,0.5729809999465942
937,0,"This felt like a lefty Alex Jones extended video to me, a long polemic about Duterte.",positive,0.7571353912353516,0.7571353912353516
937,1,"They trotted out all 5 people still alive who remember the Marcos dictatorship from the 70s/80s to trash Imelda, only to tie her family to Duterte.There are lots of reasons to dislike Duterte.",negative,0.7722125053405762,0.7722125053405762
937,2,This just looked kinda slimy and I felt like I spent $15 to watch a political commercial.1/2 stars out of 5.,negative,0.9747750759124756,0.9747750759124756
938,0,"As with many documentaries we play at E Street, I had no idea who the Marcos family were.",positive,0.8654507994651794,0.8654507994651794
938,1,I was instantly fascinated and was kind of into Imelda's good nature and giving to the poor but then the documentary starts to unpack what her and her husband really did to the Philippians.,positive,0.9805429577827454,0.9805429577827454
938,2,"It's directed by the same director of The Queen of Versailles and Generation Wealth and although I have been meaning to catch up on those, this fits perfectly in a trilogy about wealth and class.",positive,0.9891486763954163,0.9891486763954163
938,3,It's really well put together and informative for those like me who don't know about this and the current state of the Philippians politics and how this type of dynasty is being rooted into our politics today with Jr. having aspirations to run for Mayor or Governor of New York.,positive,0.997639536857605,0.997639536857605
938,4,It's a really fantastic documentary and among the best of the year!Also my 100th Landmark E Street New Release of 2019!,positive,0.9981456995010376,0.9981456995010376
938,5,Only 2 left for my year challenge!,positive,0.5003703832626343,0.5003703832626343
939,0,"Sly documentary follows an elderly Imelda Marcos as she works to install her feckless son with Ferdinand Marcos, Bongbong, as vice-president of the Philippines.",positive,0.8485805988311768,0.8485805988311768
939,1,"Imelda likes to lie just about as much as Donald Trump, and she likes power just about as much too.",positive,0.929729163646698,0.929729163646698
939,2,This is the story of how Marcos money has thoroughly corrupted the Philippines.,negative,0.814543604850769,0.814543604850769
939,3,It's about the con job the Marcos clan pulled and continue to pull on the people of the Philippines--they even convinced some proles that seven years of martial law were the good old days when the country thrived.,positive,0.5060989856719971,0.5060989856719971
939,4,Director Greenfield just stays quietly out of the way and lets the facts and Imelda prosecute their own case.,positive,0.9129447937011719,0.9129447937011719
939,5,"One interesting line of thought suggests that the country's current murderous dictator, Rodrigo Duterte, is a Marcos stooge installed to grease Bongbong's path, & who will step aside when it's time for Bongbong to take power.",positive,0.8305819630622864,0.8305819630622864
939,6,"It's all jaw-dropping, and provides a convenient road-map to how dictators establish authoritarian rule.",positive,0.98699551820755,0.98699551820755
939,7,We should be paying close attention.,positive,0.8517999649047852,0.8517999649047852
940,0,the story of Imelda Marcos is bigger than the doc.,positive,0.9379798769950867,0.9379798769950867
941,0,"Portrait of a delusional yet absolutely terrifying persona, a comic-book villain under whose absurdity lies the sinister potential to realise these delusions through the self-justifying mythos of a national narrative.",positive,0.5373454689979553,0.5373454689979553
941,1,"Wish this explored the tumultuous years under Marcos’ martial law at a deeper socio-economic level, and also the country’s political landscape during and post Marcos; make no mistake, the real star of the show is Imelda, a seemingly impossible amalgamation of naïveté and shrewdness, delusion and self-awareness.",positive,0.9317976236343384,0.9317976236343384
942,0,"Portrait of Imelda Marcos, the should-be disgraced ex first lady of the Philippines, as she plots a comeback for the Marcos family by sponsoring her son Bongbong's vice presidential campaign.",positive,0.9315341711044312,0.9315341711044312
942,1,Extremely depressing reminder that democracy and dictatorship are not incompatible.,negative,0.6342798471450806,0.6342798471450806
943,0,"I knew nothing about this subject matter going in other than a vague “Philippines human rights abuse” idea, and I kinda had my shit rocked.",negative,0.6798177361488342,0.6798177361488342
943,1,Interesting stuff!,positive,0.9957477450370789,0.9957477450370789
944,0,"Do we feel something when we see Imelda Marcos being pushed around in a wheelchair, or when her memory seems to fail her, or when she betrays some delusion about her place in history?",positive,0.7520992159843445,0.7520992159843445
944,1,"Yes, because we have empathy; unlike some of those currently occupying high office, we're not complete sociopaths.",positive,0.9401952028274536,0.9401952028274536
944,2,"Yet the movie leaves us in little doubt that these most performative signs of weakness - as with any suggestion that Imelda might be considered a victim - may in themselves be a show, a form of spin, and that they are as nothing when one sets them against the lifetime of pain and suffering endured by the Filipino poor.",positive,0.7259680032730103,0.7259680032730103
944,3,"Greenfield induces that wary, guarded empathy one might feel in close proximity to a wounded lion or wolf, creatures that, though laid low, may just rally long enough overnight to make a second lunge for your throat or chest.",positive,0.9658452868461609,0.9658452868461609
944,4,"Even if they can't eat you, their more vigorous offspring still might.",positive,0.9649470448493958,0.9649470448493958
945,0,————30003000.,negative,0.6252582669258118,0.6252582669258118
946,0,@ Landmark Embarcadero | SF.,positive,0.7519034147262573,0.7519034147262573
948,0,A marvelous documentary about truths and lies and greed and the political history that brought Rodrigo Duterte to power.,positive,0.9884558916091919,0.9884558916091919
949,0,The Kingmaker aims a disquieting spotlight at the private life of a divisive public figure -- as well as the ways in which unchecked power seduces and corrupts.,positive,0.8145471215248108,0.8145471215248108
950,0,NEVER AGAIN.,negative,0.9684700965881348,0.9684700965881348
950,1,At least that's the hope.,positive,0.9046808481216431,0.9046808481216431
950,2,"However, a large population of the Philippine still worship the Marcos family and this is shown with how Bongbong recieved a large percentage of votes when he ran for VP and how the Marcoses are still engaged in politics.",positive,0.9263365268707275,0.9263365268707275
