movie_name,review_text,topic
Hayop Ka,"the stars are mostly for the animation. story-wise it’s not all new and i get that it’s a parody of the pinoy romcoms but it really copied the beats down to what makes pinoy romcom movies a bit problematic, so take what you will with it. i am gonna say i was entertained, but this movie will definitely be only remembered for its animation which is good i might say and the direction they took with it is actually really creative and fun. other than that, i’m sure (qnd hopefully) Pinoy animation will grow more from here, and hopefully we have more meaningful and inspired stories that go along with the fantastic medium.",-1
Hayop Ka,"Beautifully animated and hilariously raunchy. It’s charming in its own way but its morals are very eschewed, which is I guess a good reflection of the society it’s borne out of. (I’m filipino and raised there, so I know what I’m talking about) It’s always toeing the line between misogyny and feminism which is just a really odd thing to behold. It would’ve been awesome if the movie had something real to say about women in modern day Manila, but coming from the point of view of male writers and directors who are enamored with the idea of this being a pastiche of the old bold-star era of Philippine cinema, it was never gonna go down that route. Which, it is a shame because it had all the ingredients to do so. That being said, it works well as a glimpse into life within modern day Philippines, with its matter-of-fact way of showing social and class divides and the strange double standards on gender that are the result of colonial patriarchy being thrust into an inherently matriarchal society. The humor is also quintessentially filipino with its focus on puns (jokes that are so lost in translation that the subtitles are basically a whole different screenplay).",2
Hayop Ka,This movie is hoooorrrrnnnyyyy. And thats bout it tbh...,9
Hayop Ka,"superb animation wasted on a nonsense plot, kaumay.",0
Hayop Ka,Pure horny,1
Hayop Ka,"A triumph when it comes to animation in the Philippines, but man, the plot sucks. I don't mind the celebrity voice actors since the roles fit in, but man, the plot is so paper thin it hurts. I still watch it to support Filipino animators.",2
Hayop Ka,SHOUTOUT TO THE RADIO GUY LMAOOOalso nimfa became based union picketer,-1
Hayop Ka,sayang,1
Hayop Ka,hayop nga,1
Hayop Ka,Furries,1
Hayop Ka,"I felt the potential of the animation of this film was wasted because of the storyline itself, which was very misogynistic. There is absolutely nothing new. I did laugh in some parts tho haha",0
Hayop Ka,"So me choice ka to watch this in support of Pinoy animators, or not to watch this because ayaw mo sa mga taong involved. Pinili ko siyang panoorin at eto masasabi ko: maganda siya sa simula, mga first half kasi bastusan hahaha. medyo off talaga si Robin Padilla, pero bagay sa kanya yung role hahahaha simple lang yung story. Susko a little over an hour nga lang sya pero andito yung mga realidad sa buhay na palagi na lang din naman nagiging subject ng mga movies / teleseryes / indie films : simpleng buhay, breadwinner, kapatid na nabuntis sa halip na nag-aaral (spoiler), yung makatikim ka ng panandaliang ginhawa at handa ka nang talikuran at gawin ang lahat, traffic at kung anu-ano pa. these are all familiar. Ginawa lang siyang animated para siguro ibang atake? Tho enjoy naman. again, me choice ka kung papanoorin mo o hindi. Tingin ko naman hindi kabawasan sa buhay kung hindi, pero hindi rin naman sayang ang 1 hour in support of Pinoy talent sa Netflix. Yown.",3
Hayop Ka,Good animation and the film was surprisingly funny!,0
Hayop Ka,*flaunts filipino card*yes,-1
Hayop Ka,mama niyo one star lol,-1
Hayop Ka,"PUSANG INAMOedit: i swear, if this is just a movie na hindi animated, i would have given it half of a star and i'm not even giving two stars below... that's how poor the writing is, but I GET IT it's showcasing the talent of pinoy in animation, di ko siya inexpect coming from this country, the animation was SO CUTEEE yun lang ang masasabi ko. storywise, i know that it is satirical, and i think, if you're one of those people na gusto ng seryosong film with mas seryosong plot, you need to LOWER YOUR EXPECTATIONS, yung tipong nasa ilalim ka na ng lupa, because this movie is not made for that. the story is about a girl na gustong umangat sa buhay kaya nagmahal ng mayamang lalaki, typical pinoy, umamin man tayong lahat dito o hindi, shows betrayal na friend mo tas pinatos yung ex mo right after nyong mag-break, and all of these things, kahit gaano kaseryoso yung topic, nung nabuntis man siya or kahit ano, joke pa rin siya at nakakatawa pa rin. and maybe that alone, to make me laugh every time na may ibatong sarcasm o joke or scenes na sobrang pambobo, it IS SO GOOD, kaya masasabi kong bagay siyang maging animation movie lang at wag nang ireenact with real people, because this type of movie needs to say na HOYY WAG MONG SESERYOSOHIN HA sa pinakaunang punto palang na makita mo yung poster, pusang ina kasi.the casts??? yung voice nila tangina bagay na bagay sa characters, angelica panganiban HAHAHAHAHAHAH tangina may mga fight scenes pa ang mga hayop.I LIVEEEE FOR PINOY ANIMATIONS LIKE AFTER WATCHING ITI MAPUKPUKAW NOW THIS... GIVE ME MOREEE",6
Hayop Ka,Mga haup,1
Hayop Ka,are we deadass HAHAHAH,1
Hayop Ka,NALIBUGAN AKO,1
Hayop Ka,"whoever casted robin padilla, bagay nman kasi parang aso din nman siya in irl, tahol ng tahol",1
Hayop Ka,Hayup tlga ,1
Hayop Ka,i need more animated filipino films like this,2
Hayop Ka,A very horny furry sex comedy. I really liked the art style and the character dynamics are interesting enough. I learned a bit about Philippines class dynamics. Easy watch but feels a tad long even at its short run time. Also all these cute animal designs but no skunkies wtff :(,-1
Hayop Ka,i think hayop siya,1
Hayop Ka,a star for the animation. ganda! but but but the plot is moronic,-1
Hayop Ka,"i love this, nagulat ako sa mababang rating huhu at wala akong pakialam kung hindi niyo gusto.ang animation???? pinoy vibes at pinoy pride at its finest!!!! ang story???? sobrang cliche pinoy storytelling!!!!nakaka relate si nimfa dahil mataas ako mangarap at nakaka galit si roger at iñigo totoong kahit ano man ang estado sa buhay ng lalaki ay redflag pa rin! ang ganda ng mga mid-credit scene ni nimfa!i don't hate the plot, ang ganda ng pagpapakita ng buhay ng mga normal na pilipino. atsaka as a communication student gusto ko yung pagpapakita ng malaking aspeto na ginagampanan ng mga radyo sa buhay ng mga pilipino.",3
